-41158605.00,-71416181.00,5,141,291022.00,20494900.00
-41158602.00,-71416180.00,5,141,291022.00,20495000.00
-41158601.00,-71416189.00,6,127,291022.00,20495100.00
-41158606.00,-71416194.00,6,127,291022.00,20495200.00
-41158614.00,-71416205.00,6,127,291022.00,20495300.00
-41158617.00,-71416213.00,6,127,291022.00,20495400.00
-41158633.00,-71416225.00,6,127,291022.00,20495600.00
-41158636.00,-71416214.00,6,127,291022.00,20495700.00
-41158648.00,-71416218.00,5,378,291022.00,20495800.00
-41158657.00,-71416206.00,5,378,291022.00,20495900.00
-41158664.00,-71416204.00,5,378,291022.00,20500000.00
-41158677.00,-71416202.00,5,378,291022.00,20500100.00
-41158710.00,-71416202.00,5,378,291022.00,20500200.00
-41158757.00,-71416189.00,5,378,291022.00,20500400.00
-41158772.00,-71416190.00,5,378,291022.00,20500500.00
-41158793.00,-71416195.00,5,378,291022.00,20500600.00
-41158819.00,-71416190.00,4,380,291022.00,20500700.00
-41158858.00,-71416166.00,4,612,291022.00,20500900.00
-41158868.00,-71416159.00,4,612,291022.00,20501000.00
-41158900.00,-71416145.00,4,611,291022.00,20501300.00
-41158889.00,-71416133.00,5,142,291022.00,20501500.00
-41158844.00,-71416132.00,5,142,291022.00,20501600.00
-41158808.00,-71416132.00,5,142,291022.00,20501700.00
-41158783.00,-71416132.00,5,142,291022.00,20501800.00
-41158764.00,-71416133.00,5,142,291022.00,20501900.00
-41158748.00,-71416134.00,5,142,291022.00,20502000.00
-41158734.00,-71416136.00,5,142,291022.00,20502100.00
-41158732.00,-71416380.00,5,322,291022.00,20521900.00
-41158735.00,-71416376.00,5,322,291022.00,20522000.00
-41158736.00,-71416367.00,5,322,291022.00,20522100.00
-41158740.00,-71416369.00,5,322,291022.00,20522200.00
-41158694.00,-71416325.00,5,322,291022.00,20522400.00
-41158690.00,-71416311.00,5,322,291022.00,20522500.00
-41158688.00,-71416301.00,5,323,291022.00,20522600.00
-41158676.00,-71416281.00,5,323,291022.00,20522700.00
-41158669.00,-71416265.00,5,323,291022.00,20522800.00
-41158661.00,-71416243.00,5,323,291022.00,20522900.00
-41158662.00,-71416238.00,5,323,291022.00,20523000.00
-41158645.00,-71416224.00,5,323,291022.00,20523200.00
-41158649.00,-71416225.00,5,324,291022.00,20523300.00
-41158646.00,-71416223.00,5,324,291022.00,20523400.00
-41158627.00,-71416201.00,5,324,291022.00,20523500.00
-41158615.00,-71416189.00,5,324,291022.00,20523600.00
-41158622.00,-71416202.00,5,324,291022.00,20523700.00
-41158695.00,-71416174.00,7,137,301022.00,19365100.00
-41158696.00,-71416179.00,6,160,301022.00,19365200.00
-41158690.00,-71416179.00,6,160,301022.00,19365400.00
-41158692.00,-71416178.00,6,160,301022.00,19365500.00
-41158692.00,-71416176.00,6,160,301022.00,19365600.00
-41158689.00,-71416173.00,6,160,301022.00,19365700.00
-41158692.00,-71416169.00,7,137,301022.00,19365800.00
-41158698.00,-71416166.00,7,137,301022.00,19365900.00
-41158698.00,-71416166.00,7,137,301022.00,19370100.00
-41158701.00,-71416164.00,6,158,301022.00,19370200.00
-41158698.00,-71416171.00,6,158,301022.00,19370300.00
-41158703.00,-71416169.00,6,158,301022.00,19370400.00
-41158704.00,-71416175.00,6,158,301022.00,19370500.00
-41158706.00,-71416172.00,6,158,301022.00,19370600.00
-41158711.00,-71416168.00,6,158,301022.00,19370700.00
-41158724.00,-71416154.00,6,158,301022.00,19370900.00
-41158727.00,-71416149.00,5,202,301022.00,19371000.00
-41158730.00,-71416147.00,6,158,301022.00,19371100.00
-41158735.00,-71416144.00,6,158,301022.00,19371200.00
-41158735.00,-71416146.00,6,158,301022.00,19371300.00
-41158737.00,-71416144.00,6,158,301022.00,19371400.00
-41158741.00,-71416142.00,6,158,301022.00,19371500.00
-41158743.00,-71416151.00,6,158,301022.00,19371700.00
-41158739.00,-71416162.00,6,158,301022.00,19371800.00
-41158740.00,-71416163.00,6,158,301022.00,19371900.00
-41158741.00,-71416161.00,5,179,301022.00,19372000.00
-41158741.00,-71416165.00,5,179,301022.00,19372100.00
-41158741.00,-71416168.00,7,137,301022.00,19372200.00
-41158742.00,-71416168.00,7,137,301022.00,19372300.00
-41158739.00,-71416179.00,7,137,301022.00,19372500.00
-41158737.00,-71416183.00,6,159,301022.00,19372600.00
-41158739.00,-71416185.00,6,159,301022.00,19372700.00
-41158742.00,-71416182.00,6,159,301022.00,19372800.00
-41158745.00,-71416183.00,6,159,301022.00,19372900.00
-41158747.00,-71416181.00,6,159,301022.00,19373000.00
-41158751.00,-71416176.00,6,159,301022.00,19373100.00
-41158750.00,-71416185.00,6,159,301022.00,19373300.00
-41158751.00,-71416187.00,7,138,301022.00,19373400.00
-41158752.00,-71416188.00,7,138,301022.00,19373500.00
-41158750.00,-71416191.00,7,138,301022.00,19373600.00
-41158744.00,-71416197.00,7,138,301022.00,19373700.00
-41158741.00,-71416193.00,7,138,301022.00,19373800.00
-41158738.00,-71416189.00,7,138,301022.00,19373900.00
-41158736.00,-71416191.00,7,138,301022.00,19374000.00
-41158729.00,-71416198.00,7,138,301022.00,19374200.00
-41158721.00,-71416198.00,7,138,301022.00,19374300.00
-41158715.00,-71416198.00,7,138,301022.00,19374400.00
-41158712.00,-71416202.00,7,138,301022.00,19374500.00
-41158707.00,-71416200.00,7,138,301022.00,19374600.00
-41158704.00,-71416202.00,7,138,301022.00,19374700.00
-41158699.00,-71416206.00,7,138,301022.00,19374800.00
-41158691.00,-71416210.00,6,143,301022.00,19375000.00
-41158688.00,-71416210.00,7,138,301022.00,19375100.00
-41158687.00,-71416208.00,7,138,301022.00,19375200.00
-41158694.00,-71416216.00,7,138,301022.00,19375300.00
-41158692.00,-71416218.00,7,138,301022.00,19375400.00
-41158689.00,-71416225.00,7,138,301022.00,19375500.00
-41158679.00,-71416255.00,7,138,301022.00,19375600.00
-41158675.00,-71416266.00,5,164,301022.00,19375700.00
-41158671.00,-71416262.00,5,167,301022.00,19375900.00
-41158668.00,-71416259.00,6,162,301022.00,19380000.00
-41158667.00,-71416257.00,6,162,301022.00,19380100.00
-41158667.00,-71416256.00,7,138,301022.00,19380200.00
-41158664.00,-71416258.00,7,138,301022.00,19380300.00
-41158662.00,-71416259.00,7,138,301022.00,19380400.00
-41158663.00,-71416264.00,7,138,301022.00,19380500.00
-41158661.00,-71416259.00,7,138,301022.00,19380700.00
-41158659.00,-71416265.00,7,138,301022.00,19380800.00
-41158657.00,-71416272.00,7,138,301022.00,19380900.00
-41158659.00,-71416275.00,7,138,301022.00,19381000.00
-41158656.00,-71416282.00,7,138,301022.00,19381100.00
-41158663.00,-71416284.00,7,138,301022.00,19381200.00
-41158668.00,-71416283.00,7,138,301022.00,19381300.00
-41158678.00,-71416287.00,7,138,301022.00,19381500.00
-41158680.00,-71416255.00,6,139,301022.00,19381600.00
-41158681.00,-71416252.00,7,138,301022.00,19381700.00
-41158686.00,-71416244.00,7,138,301022.00,19381800.00
-41158681.00,-71416249.00,7,138,301022.00,19381900.00
-41158679.00,-71416251.00,7,138,301022.00,19382000.00
